Area Code,Churn,Day Mins,Day Mins,State,churn_transformed,prediction,prob,CustServ Calls,Intl Mins
510,0,149,149,TX,0,0,2.900701465e-12,0,13.9
415,0,149,149,VA,0,0,2.900701465e-12,4,9.5
415,0,149.2,149.2,MN,0,0,2.900701465e-12,1,8.1
415,0,149.2,149.2,VT,0,0,2.900701465e-12,1,11.1
510,0,149.2,149.2,WA,0,0,2.900701465e-12,3,8.3
408,0,149.3,149.3,WA,0,0,2.900701465e-12,0,9.1
408,0,149.3,149.3,ME,0,0,2.900701465e-12,2,8.9
510,0,149.3,149.3,TN,0,0,2.900701465e-12,2,11.9
415,0,149.4,149.4,UT,0,0,2.900701465e-12,0,6.7
415,0,149.4,149.4,MO,0,0,2.900701465e-12,1,14.9
510,0,149.4,149.4,PA,0,0,2.900701465e-12,1,10.1
408,0,149.6,149.6,VT,0,0,2.900701465e-12,0,14.3
408,0,149.6,149.6,CT,0,0,2.900701465e-12,2,7.4
415,0,149.7,149.7,TN,0,0,2.900701465e-12,0,9.7
408,0,149.7,149.7,NE,0,0,2.900701465e-12,1,9.2
415,0,149.7,149.7,CO,0,0,2.900701465e-12,3,12.6
510,0,149.7,149.7,GA,0,0,2.900701465e-12,3,7.6
408,0,149.8,149.8,AZ,0,0,2.900701465e-12,1,8.1
408,0,149.8,149.8,OR,0,0,2.900701465e-12,2,11.7
510,0,149.8,149.8,MA,0,0,2.900701465e-12,2,10.9
510,0,149.9,149.9,GA,0,0,2.900701465e-12,2,13.3
408,0,150,150,AK,0,0,2.900701465e-12,1,8.5
415,0,150,150,NV,0,0,2.900701465e-12,1,21.9
415,0,150,150,DE,0,0,2.900701465e-12,3,10.3
415,0,150,150,NE,0,0,2.900701465e-12,3,11.1
510,0,150,150,NJ,0,0,2.900701465e-12,3,9.8
408,0,150.1,150.1,SC,0,0,2.900701465e-12,1,5.8
510,0,150.1,150.1,NM,0,0,2.900701465e-12,2,11
408,0,150.2,150.2,AZ,0,0,2.900701465e-12,1,12.1
415,0,150.3,150.3,ND,0,0,2.900701465e-12,2,12.5
415,0,150.4,150.4,IA,0,0,2.900701465e-12,1,12.3
408,0,150.5,150.5,CO,0,0,2.900701465e-12,1,3.5
408,0,150.5,150.5,ME,0,0,2.900701465e-12,1,10.3
510,0,150.5,150.5,WA,0,0,2.900701465e-12,1,9
415,0,150.6,150.6,OH,0,0,2.900701465e-12,0,8.1
415,0,150.6,150.6,MI,0,0,2.900701465e-12,1,6.4
408,0,150.7,150.7,KS,0,0,2.900701465e-12,1,9.2
415,0,150.7,150.7,MT,0,0,2.900701465e-12,2,7
408,0,150.8,150.8,AK,0,0,2.900701465e-12,1,12.5
408,0,150.9,150.9,HI,0,0,2.900701465e-12,1,14.7
510,0,150.9,150.9,ID,0,0,2.900701465e-12,3,11.7
415,0,151,151,VA,0,0,2.900701465e-12,0,9.9
415,0,151,151,CT,0,0,2.900701465e-12,2,9.2
408,0,151.1,151.1,NV,0,0,2.900701465e-12,1,5.3
408,0,151.1,151.1,PA,0,0,2.900701465e-12,1,10
408,0,151.1,151.1,MT,0,0,2.900701465e-12,2,13.8
415,0,151.4,151.4,FL,0,0,2.900701465e-12,0,10.9
408,0,151.4,151.4,HI,0,0,2.900701465e-12,1,0
415,0,151.5,151.5,WV,0,0,2.900701465e-12,0,11.8
408,0,151.5,151.5,CO,0,0,2.900701465e-12,1,10
415,0,151.5,151.5,WA,0,0,2.900701465e-12,1,10.8
415,0,151.5,151.5,MT,0,0,2.900701465e-12,2,10.7
415,0,151.6,151.6,OK,0,0,2.900701465e-12,1,14.7
415,0,151.6,151.6,WA,0,0,2.900701465e-12,1,4
415,0,151.7,151.7,VT,0,0,2.900701465e-12,0,10.5
408,0,151.7,151.7,WA,0,0,2.900701465e-12,2,13.1
408,0,151.8,151.8,AL,0,0,2.900701465e-12,1,12.2
408,0,151.8,151.8,VT,0,0,2.900701465e-12,1,11.9
415,0,151.8,151.8,IN,0,0,2.900701465e-12,3,11.2
415,0,152,152,NV,0,0,2.900701465e-12,2,10
408,0,152.1,152.1,MN,0,0,2.900701465e-12,0,9.8
415,0,152.1,152.1,WI,0,0,2.900701465e-12,1,12
510,0,152.2,152.2,WA,0,0,2.900701465e-12,0,9.8
408,0,152.2,152.2,AR,0,0,2.900701465e-12,1,5.3
510,0,152.2,152.2,WI,0,0,2.900701465e-12,1,12.3
415,0,152.3,152.3,OH,0,0,2.900701465e-12,7,11.3
408,0,152.4,152.4,NE,0,0,2.900701465e-12,3,6.6
510,0,152.5,152.5,WV,0,0,2.900701465e-12,2,4.9
408,0,152.6,152.6,WA,0,0,2.900701465e-12,1,5
415,0,152.7,152.7,WA,0,0,2.900701465e-12,1,9.4
415,0,152.8,152.8,DC,0,0,2.900701465e-12,1,10.5
510,0,152.8,152.8,ME,0,0,2.900701465e-12,1,9.1
408,0,152.9,152.9,AR,0,0,2.900701465e-12,2,12
408,0,152.9,152.9,MT,0,0,2.900701465e-12,2,10.8
510,0,152.9,152.9,NY,0,0,2.900701465e-12,2,5.3
510,0,153.1,153.1,AR,0,0,2.900701465e-12,3,9.9
408,0,153.2,153.2,MN,0,0,2.900701465e-12,1,11.9
510,0,153.2,153.2,LA,0,0,2.900701465e-12,1,7.8
510,0,153.2,153.2,MT,0,0,2.900701465e-12,1,10.7
510,0,153.3,153.3,OH,0,0,2.900701465e-12,2,8.9
510,0,153.4,153.4,AL,0,0,2.900701465e-12,0,10.4
415,0,153.5,153.5,FL,0,0,2.900701465e-12,0,11.4
408,0,153.5,153.5,SC,0,0,2.900701465e-12,1,8.5
415,0,153.5,153.5,CO,0,0,2.900701465e-12,1,10.6
415,0,153.5,153.5,MI,0,0,2.900701465e-12,2,6.3
510,0,153.5,153.5,IA,0,0,2.900701465e-12,2,6.5
510,0,153.5,153.5,CO,0,0,2.900701465e-12,5,10.2
510,0,153.6,153.6,CO,0,0,2.900701465e-12,1,12.5
408,0,153.6,153.6,NM,0,0,2.900701465e-12,2,9.8
415,0,153.6,153.6,SC,0,0,2.900701465e-12,2,12.6
415,0,153.7,153.7,NY,0,0,2.900701465e-12,0,10.7
415,0,153.7,153.7,AZ,0,0,2.900701465e-12,1,15.9
415,0,153.7,153.7,NV,0,0,2.900701465e-12,1,14.1
408,0,153.8,153.8,NC,0,0,2.900701465e-12,1,9.2
415,0,153.8,153.8,VT,0,0,2.900701465e-12,4,11.6
408,0,153.9,153.9,NM,0,0,2.900701465e-12,1,12.8
510,0,153.9,153.9,OH,0,0,2.900701465e-12,2,8.5
408,0,154,154,AL,0,0,2.900701465e-12,1,10.1
415,0,154,154,MO,0,0,2.900701465e-12,1,10.8
510,0,154,154,KS,0,0,2.900701465e-12,1,12.9
510,0,154,154,WI,0,0,2.900701465e-12,1,3.5
510,0,154,154,NM,0,0,2.900701465e-12,2,11.8
415,0,154,154,AL,0,0,2.900701465e-12,3,8.2
408,0,154.1,154.1,ME,0,0,2.900701465e-12,2,9.8
415,0,154.1,154.1,churn analysis,0,0,2.900701465e-12,2,10.9
415,0,154.1,154.1,WY,0,0,2.900701465e-12,2,12.9
510,0,154.1,154.1,IL,0,0,2.900701465e-12,4,13.2
510,0,154.2,154.2,MA,0,0,2.900701465e-12,1,10.1
510,0,154.2,154.2,NV,0,0,2.900701465e-12,2,9.2
510,0,154.2,154.2,WI,0,0,2.900701465e-12,6,10.9
408,0,154.3,154.3,VA,0,0,2.900701465e-12,0,10.9
415,0,154.4,154.4,MS,0,0,2.900701465e-12,0,10.3
510,0,154.4,154.4,ID,0,0,2.900701465e-12,0,11.8
415,0,154.4,154.4,MT,0,0,2.900701465e-12,1,13.9
510,0,154.5,154.5,UT,0,0,2.900701465e-12,1,13.7
510,0,154.5,154.5,IN,0,0,2.900701465e-12,2,13.4
408,0,154.6,154.6,AR,0,0,2.900701465e-12,1,15.5
415,0,154.6,154.6,HI,0,0,2.900701465e-12,1,9.1
510,0,154.6,154.6,SC,0,0,2.900701465e-12,1,13.3
415,0,154.6,154.6,VA,0,0,2.900701465e-12,2,12.6
408,0,154.6,154.6,ID,0,0,2.900701465e-12,3,12.6
408,0,154.7,154.7,NH,0,0,2.900701465e-12,0,11.1
408,0,154.8,154.8,VA,0,0,2.900701465e-12,0,12.8
415,0,154.8,154.8,KS,0,0,2.900701465e-12,1,9
510,0,154.8,154.8,MT,0,0,2.900701465e-12,3,5.9
510,0,154.8,154.8,NJ,0,0,2.900701465e-12,3,10.6
415,0,155,155,LA,0,0,2.900701465e-12,1,5.9
510,0,155,155,WY,0,0,2.900701465e-12,1,13.5
415,0,155,155,SC,0,0,2.900701465e-12,2,11.8
415,0,155.1,155.1,FL,0,0,2.900701465e-12,0,10.6
415,0,155.2,155.2,MI,0,0,2.900701465e-12,0,4.5
415,0,155.2,155.2,MD,0,0,2.900701465e-12,1,15.4
415,0,155.2,155.2,PA,0,0,2.900701465e-12,1,10.7
510,0,155.2,155.2,UT,0,0,2.900701465e-12,1,8.7
408,0,155.2,155.2,MN,0,0,2.900701465e-12,3,3.8
510,0,155.2,155.2,OK,0,0,2.900701465e-12,3,9.7
408,0,155.3,155.3,FL,0,0,2.900701465e-12,0,12.4
415,0,155.3,155.3,PA,0,0,2.900701465e-12,2,12.6
415,0,155.3,155.3,MA,0,0,2.900701465e-12,3,12.3
415,0,155.4,155.4,IA,0,0,2.900701465e-12,0,9
510,0,155.4,155.4,MS,0,0,2.900701465e-12,1,13.9
510,0,155.4,155.4,NJ,0,0,2.900701465e-12,3,8
408,0,155.5,155.5,NV,0,0,2.900701465e-12,1,7.6
510,0,155.5,155.5,WI,0,0,2.900701465e-12,1,9.1
415,0,155.7,155.7,MD,0,0,2.900701465e-12,0,8.1
510,0,155.7,155.7,NJ,0,0,2.900701465e-12,1,11
408,0,155.7,155.7,NC,0,0,2.900701465e-12,3,8.2
510,0,155.9,155.9,CA,0,0,2.900701465e-12,2,8.6
415,0,155.9,155.9,AZ,0,0,2.900701465e-12,3,13.1
415,0,155.9,155.9,IL,0,0,2.900701465e-12,3,11.7
415,0,156,156,NE,0,0,2.900701465e-12,0,8.9
408,0,156,156,WI,0,0,2.900701465e-12,1,9.3
510,0,156,156,IA,0,0,2.900701465e-12,2,11.9
415,0,156.1,156.1,FL,0,0,2.900701465e-12,2,11.1
415,0,156.2,156.2,HI,0,0,2.900701465e-12,1,7.3
415,0,156.2,156.2,NY,0,0,2.900701465e-12,1,13.1
415,0,156.2,156.2,AZ,0,0,2.900701465e-12,2,9.9
408,0,156.4,156.4,MN,0,0,2.900701465e-12,1,11.8
415,0,156.4,156.4,MO,0,0,2.900701465e-12,1,7.3
415,0,156.4,156.4,WI,0,0,2.900701465e-12,2,8.6
510,0,156.4,156.4,OR,0,0,2.900701465e-12,4,7.7
408,0,156.5,156.5,VA,0,0,2.900701465e-12,2,9.9
415,0,156.5,156.5,ME,0,0,2.900701465e-12,2,12.2
415,0,156.6,156.6,VT,0,0,2.900701465e-12,1,13.4
510,0,156.6,156.6,TX,0,0,2.900701465e-12,1,11.3
510,0,156.6,156.6,WV,0,0,2.900701465e-12,1,9.4
510,0,156.6,156.6,MT,0,0,2.900701465e-12,3,12.3
408,0,156.7,156.7,TX,0,0,2.900701465e-12,2,12.6
415,0,156.8,156.8,ID,0,0,2.900701465e-12,1,7.6
415,0,156.9,156.9,MA,0,0,2.900701465e-12,3,11.3
415,0,157,157,MO,0,0,2.900701465e-12,0,7.1
415,0,157,157,AR,0,0,2.900701465e-12,2,12.1
415,0,157.1,157.1,WI,0,0,2.900701465e-12,0,10
415,0,157.1,157.1,churn analysis,0,0,2.900701465e-12,1,12.1
415,0,157.1,157.1,MN,0,0,2.900701465e-12,1,6.1
510,0,157.1,157.1,SC,0,0,2.900701465e-12,1,11.1
408,0,157.1,157.1,CT,0,0,2.900701465e-12,2,7.6
510,0,157.2,157.2,NE,0,0,2.900701465e-12,3,8.4
415,0,157.3,157.3,AR,0,0,2.900701465e-12,0,9.6
510,0,157.3,157.3,AL,0,0,2.900701465e-12,1,12
510,0,157.3,157.3,churn analysis,0,0,2.900701465e-12,2,8.4
415,0,157.4,157.4,WA,0,0,2.900701465e-12,1,9.3
415,0,157.4,157.4,WV,0,0,2.900701465e-12,3,8.8
510,0,157.5,157.5,MN,0,0,2.900701465e-12,3,9.6
415,0,157.6,157.6,AR,0,0,2.900701465e-12,0,11.9
510,0,157.6,157.6,VA,0,0,2.900701465e-12,0,13.7
408,0,157.6,157.6,GA,0,0,2.900701465e-12,1,9.1
415,0,157.7,157.7,WI,0,0,2.900701465e-12,1,13.8
415,0,157.9,157.9,UT,0,0,2.900701465e-12,0,14
408,0,157.9,157.9,TX,0,0,2.900701465e-12,1,12.8
408,0,157.9,157.9,MA,0,0,2.900701465e-12,2,12.2
408,0,158,158,AZ,0,0,2.900701465e-12,0,10.1
415,0,158,158,IA,0,0,2.900701465e-12,1,9.1
510,0,158,158,KS,0,0,2.900701465e-12,1,10
415,0,158.1,158.1,KS,0,0,2.900701465e-12,0,11.8
510,0,158.1,158.1,MN,0,0,2.900701465e-12,1,8.9
510,0,158.4,158.4,IL,0,0,2.900701465e-12,1,2.1
415,0,158.6,158.6,OH,0,0,2.900701465e-12,0,9.1
408,0,158.6,158.6,NJ,0,0,2.900701465e-12,2,6.9
415,0,158.6,158.6,KS,0,0,2.900701465e-12,3,10.2
408,0,158.7,158.7,NY,0,0,2.900701465e-12,1,10.2
415,0,158.7,158.7,FL,0,0,2.900701465e-12,1,10.5
415,0,158.7,158.7,IN,0,0,2.900701465e-12,1,9.9
510,0,158.7,158.7,AL,0,0,2.900701465e-12,2,7.7
408,0,158.8,158.8,IA,0,0,2.900701465e-12,1,7.6
415,0,158.8,158.8,VT,0,0,2.900701465e-12,1,10.3
510,0,158.8,158.8,CO,0,0,2.900701465e-12,2,9.8
408,0,158.9,158.9,MN,0,0,2.900701465e-12,0,6.5
510,0,159,159,NE,0,0,2.900701465e-12,0,10.1
415,0,159,159,AZ,0,0,2.900701465e-12,1,12.3
408,0,159.1,159.1,ND,0,0,2.900701465e-12,1,6.5
415,0,159.1,159.1,ME,0,0,2.900701465e-12,1,10.3
415,0,159.1,159.1,ND,0,0,2.900701465e-12,1,13
415,0,159.1,159.1,WV,0,0,2.900701465e-12,2,11.5
408,0,159.3,159.3,MO,0,0,2.900701465e-12,1,11.9
415,0,159.3,159.3,AK,0,0,2.900701465e-12,1,11.1
415,0,159.3,159.3,ID,0,0,2.900701465e-12,2,9.5
408,0,159.5,159.5,AK,0,0,2.900701465e-12,0,10.2
408,0,159.5,159.5,NJ,0,0,2.900701465e-12,0,12
408,0,159.5,159.5,CA,0,0,2.900701465e-12,1,7.1
510,0,159.5,159.5,KS,0,0,2.900701465e-12,1,11.4
408,0,159.5,159.5,NC,0,0,2.900701465e-12,2,16.7
408,0,159.5,159.5,OH,0,0,2.900701465e-12,2,7.2
510,0,159.5,159.5,MS,0,0,2.900701465e-12,2,6.8
510,0,159.6,159.6,FL,0,0,2.900701465e-12,0,8.8
408,0,159.7,159.7,ID,0,0,2.900701465e-12,1,8.4
415,0,159.7,159.7,TX,0,0,2.900701465e-12,2,9.3
510,0,159.7,159.7,OH,0,0,2.900701465e-12,3,9.6
408,0,159.8,159.8,churn analysis,0,0,2.900701465e-12,2,9.7
415,0,159.8,159.8,OR,0,0,2.900701465e-12,2,13.1
510,0,159.8,159.8,IA,0,0,2.900701465e-12,2,10.6
510,0,159.9,159.9,ND,0,0,2.900701465e-12,1,5.6
408,0,160,160,RI,0,0,2.900701465e-12,0,9.1
415,0,160,160,MS,0,0,2.900701465e-12,1,6.1
510,0,160,160,MT,0,0,2.900701465e-12,1,10.4
408,0,160,160,MA,0,0,2.900701465e-12,2,9.9
415,0,160.1,160.1,MT,0,0,2.900701465e-12,0,13
510,0,160.1,160.1,WY,0,0,2.900701465e-12,0,10.8
408,0,160.1,160.1,TN,0,0,2.900701465e-12,2,9.2
415,0,160.1,160.1,NM,0,0,2.900701465e-12,2,7
415,0,160.1,160.1,AK,0,0,2.900701465e-12,3,9.5
510,0,160.2,160.2,CT,0,0,2.900701465e-12,0,9.7
415,0,160.2,160.2,UT,0,0,2.900701465e-12,2,9.3
415,0,160.3,160.3,AL,0,0,2.900701465e-12,0,11.2
415,0,160.3,160.3,OH,0,0,2.900701465e-12,0,7.4
510,0,160.3,160.3,WY,0,0,2.900701465e-12,1,5.6
510,0,160.4,160.4,NV,0,0,2.900701465e-12,1,12.5
408,0,160.4,160.4,NY,0,0,2.900701465e-12,2,9.1
510,0,160.4,160.4,WA,0,0,2.900701465e-12,3,6.9
408,0,160.4,160.4,RI,0,0,2.900701465e-12,4,12.6
415,0,160.5,160.5,IN,0,0,2.900701465e-12,1,11.3
415,0,160.6,160.6,VT,0,0,2.900701465e-12,1,10.7
510,0,160.6,160.6,WY,0,0,2.900701465e-12,1,9
415,0,160.6,160.6,SC,0,0,2.900701465e-12,2,9.5
510,0,160.7,160.7,AR,0,0,2.900701465e-12,0,8.2
408,0,160.8,160.8,NE,0,0,2.900701465e-12,1,8.5
415,0,160.9,160.9,SC,0,0,2.900701465e-12,1,12.9
415,0,160.9,160.9,TN,0,0,2.900701465e-12,3,5
510,0,161,161,TN,0,0,2.900701465e-12,1,7.7
415,0,161,161,TX,0,0,2.900701465e-12,3,8.4
408,0,161,161,AL,0,0,2.900701465e-12,4,12.1
415,0,161.1,161.1,OR,0,0,2.900701465e-12,1,10.6
510,0,161.2,161.2,KS,0,0,2.900701465e-12,1,8.9
510,0,161.2,161.2,IA,0,0,2.900701465e-12,4,4.4
408,0,161.3,161.3,DE,0,0,2.900701465e-12,1,9.6
415,0,161.3,161.3,WA,0,0,2.900701465e-12,1,6.6
415,0,161.4,161.4,DC,0,0,2.900701465e-12,0,5.1
510,0,161.4,161.4,WA,0,0,2.900701465e-12,1,11.8
415,0,161.5,161.5,VA,0,0,2.900701465e-12,0,11.2
415,0,161.5,161.5,RI,0,0,2.900701465e-12,1,8.6
415,0,161.5,161.5,ND,0,0,2.900701465e-12,2,7.9
408,0,161.6,161.6,MN,0,0,2.900701465e-12,1,13.8
415,0,161.6,161.6,OH,0,0,2.900701465e-12,1,13.7
415,0,161.6,161.6,WI,0,0,2.900701465e-12,1,12.2
415,0,161.7,161.7,MA,0,0,2.900701465e-12,0,9.2
415,0,161.8,161.8,CT,0,0,2.900701465e-12,0,13.7
415,0,161.9,161.9,WV,0,0,2.900701465e-12,1,10.7
510,0,161.9,161.9,MT,0,0,2.900701465e-12,1,8.5
415,0,161.9,161.9,AL,0,0,2.900701465e-12,3,10.2
408,0,162,162,NH,0,0,2.900701465e-12,0,8.9
415,0,162,162,MI,0,0,2.900701465e-12,0,11.9
408,0,162,162,WV,0,0,2.900701465e-12,1,10.9
408,0,162.1,162.1,NH,0,0,2.900701465e-12,1,12.2
408,0,162.3,162.3,OK,0,0,2.900701465e-12,0,10.9
510,0,162.3,162.3,NE,0,0,2.900701465e-12,0,9.2
408,0,162.3,162.3,NH,0,0,2.900701465e-12,2,10.1
510,0,162.3,162.3,WV,0,0,2.900701465e-12,2,9.1
408,0,162.3,162.3,NE,0,0,2.900701465e-12,4,11.1
408,0,162.6,162.6,MN,0,0,2.900701465e-12,0,11.5
408,0,162.6,162.6,MS,0,0,2.900701465e-12,1,8.2
510,0,162.6,162.6,NJ,0,0,2.900701465e-12,1,14.2
415,0,162.7,162.7,MT,0,0,2.900701465e-12,0,8.7
415,0,162.8,162.8,FL,0,0,2.900701465e-12,1,7.2
415,0,162.8,162.8,TN,0,0,2.900701465e-12,2,6
415,0,163,163,NY,0,0,2.900701465e-12,1,11.6
408,0,163,163,MS,0,0,2.900701465e-12,2,15.1
415,0,163,163,AL,0,0,2.900701465e-12,2,6.7
408,0,163.1,163.1,RI,0,0,2.900701465e-12,0,11.2
415,0,163.1,163.1,KS,0,0,2.900701465e-12,1,9
510,0,163.2,163.2,ND,0,0,2.900701465e-12,1,6.2
415,0,163.3,163.3,IL,0,0,2.900701465e-12,0,4.3
415,0,163.4,163.4,GA,0,0,2.900701465e-12,7,9.8
510,0,163.5,163.5,MT,0,0,2.900701465e-12,1,12.6
415,0,163.5,163.5,NE,0,0,2.900701465e-12,2,7.5
415,0,163.5,163.5,NY,0,0,2.900701465e-12,2,7.8
408,0,163.6,163.6,SD,0,0,2.900701465e-12,0,8.6
510,0,163.6,163.6,CA,0,0,2.900701465e-12,3,13.1
408,0,163.7,163.7,UT,0,0,2.900701465e-12,3,9.9
415,0,163.8,163.8,NJ,0,0,2.900701465e-12,0,8.1
415,0,163.8,163.8,SD,0,0,2.900701465e-12,0,15.7
415,0,163.8,163.8,ND,0,0,2.900701465e-12,2,8.8
415,0,164,164,AR,0,0,2.900701465e-12,0,6.4
510,0,164.1,164.1,MS,0,0,2.900701465e-12,0,12.3
415,0,164.1,164.1,MN,0,0,2.900701465e-12,1,11.4
415,0,164.2,164.2,NM,0,0,2.900701465e-12,1,10.7
415,0,164.2,164.2,OK,0,0,2.900701465e-12,1,8.1
510,0,164.3,164.3,ND,0,0,2.900701465e-12,2,11.8
415,0,164.5,164.5,TN,0,0,2.900701465e-12,0,11.2
408,0,164.5,164.5,DC,0,0,2.900701465e-12,4,9.9
510,0,164.6,164.6,IL,0,0,2.900701465e-12,0,8
415,0,164.6,164.6,GA,0,0,2.900701465e-12,1,15.2
415,0,164.8,164.8,NY,0,0,2.900701465e-12,2,14.8
510,0,164.9,164.9,MN,0,0,2.900701465e-12,1,6.7
415,0,164.9,164.9,OK,0,0,2.900701465e-12,2,10
415,0,164.9,164.9,UT,0,0,2.900701465e-12,2,7.8
408,0,165,165,MI,0,0,2.900701465e-12,1,8.3
415,0,165,165,UT,0,0,2.900701465e-12,1,12.6
415,0,165,165,WA,0,0,2.900701465e-12,2,7.7
408,0,165.1,165.1,TN,0,0,2.900701465e-12,1,10.9
408,0,165.3,165.3,VA,0,0,2.900701465e-12,1,9.8
415,0,165.3,165.3,MD,0,0,2.900701465e-12,2,8.5
510,0,165.3,165.3,CT,0,0,2.900701465e-12,3,7.6
510,0,165.4,165.4,FL,0,0,2.900701465e-12,1,8.2
408,0,165.4,165.4,GA,0,0,2.900701465e-12,2,12.8
408,0,165.4,165.4,WI,0,0,2.900701465e-12,2,9.6
510,0,165.4,165.4,CT,0,0,2.900701465e-12,3,8.9
415,0,165.5,165.5,KS,0,0,2.900701465e-12,0,12.2
408,0,165.6,165.6,NM,0,0,2.900701465e-12,1,11.8
408,0,165.6,165.6,CO,0,0,2.900701465e-12,3,11
408,0,165.7,165.7,SD,0,0,2.900701465e-12,0,9.8
510,0,165.7,165.7,NC,0,0,2.900701465e-12,1,10
415,0,165.8,165.8,CA,0,0,2.900701465e-12,1,0
415,0,165.9,165.9,MO,0,0,2.900701465e-12,2,12
408,0,165.9,165.9,FL,0,0,2.900701465e-12,4,14.1
415,0,166,166,OK,0,0,2.900701465e-12,0,6.3
408,0,166,166,TN,0,0,2.900701465e-12,1,10.2
415,0,166,166,WV,0,0,2.900701465e-12,1,10.9
510,0,166,166,WI,0,0,2.900701465e-12,2,7.7
415,0,166.1,166.1,ME,0,0,2.900701465e-12,1,12.7
408,0,166.1,166.1,NV,0,0,2.900701465e-12,2,16.2
415,0,166.2,166.2,IN,0,0,2.900701465e-12,1,5.4
415,0,166.2,166.2,WI,0,0,2.900701465e-12,3,11.2
408,0,166.2,166.2,MI,0,0,2.900701465e-12,4,13.2
408,0,166.3,166.3,CA,0,0,2.900701465e-12,1,6.1
510,0,166.3,166.3,ME,0,0,2.900701465e-12,2,10
408,0,166.4,166.4,OK,0,0,2.900701465e-12,1,10
415,0,166.4,166.4,NY,0,0,2.900701465e-12,1,9.9
408,0,166.4,166.4,ME,0,0,2.900701465e-12,4,10.7
415,0,166.5,166.5,AL,0,0,2.900701465e-12,0,13.3
415,0,166.5,166.5,UT,0,0,2.900701465e-12,0,8.5
415,0,166.5,166.5,churn analysis,0,0,2.900701465e-12,1,9.9
415,0,166.5,166.5,MS,0,0,2.900701465e-12,1,15.6
510,0,166.6,166.6,NC,0,0,2.900701465e-12,1,7.7
510,0,166.6,166.6,HI,0,0,2.900701465e-12,7,8.2
415,0,166.7,166.7,OK,0,0,2.900701465e-12,3,10.1
510,0,166.8,166.8,LA,0,0,2.900701465e-12,0,11.8
408,0,166.8,166.8,MA,0,0,2.900701465e-12,1,9.3
510,0,166.9,166.9,LA,0,0,2.900701465e-12,0,7.2
408,0,166.9,166.9,WY,0,0,2.900701465e-12,1,11.5
415,0,166.9,166.9,TN,0,0,2.900701465e-12,3,12.8
510,0,167.3,167.3,NM,0,0,2.900701465e-12,1,11
415,0,167.3,167.3,CO,0,0,2.900701465e-12,2,6.7
510,0,167.3,167.3,MI,0,0,2.900701465e-12,2,12
415,0,167.4,167.4,PA,0,0,2.900701465e-12,0,10.3
415,0,167.4,167.4,MD,0,0,2.900701465e-12,3,9.5
415,0,167.4,167.4,ID,0,0,2.900701465e-12,4,11.2
415,0,167.5,167.5,NM,0,0,2.900701465e-12,1,13
415,0,167.5,167.5,OR,0,0,2.900701465e-12,2,11.4
415,0,167.6,167.6,NE,0,0,2.900701465e-12,2,17.3
415,0,167.6,167.6,OR,0,0,2.900701465e-12,2,13.4
408,0,167.6,167.6,AZ,0,0,2.900701465e-12,5,23.9
415,0,167.7,167.7,ID,0,0,2.900701465e-12,1,7.5
408,0,167.8,167.8,WI,0,0,2.900701465e-12,0,11.9
408,0,167.8,167.8,WV,0,0,2.900701465e-12,1,8.4
408,0,167.8,167.8,SD,0,0,2.900701465e-12,2,7.3
510,0,167.8,167.8,VA,0,0,2.900701465e-12,5,13
415,0,167.9,167.9,IA,0,0,2.900701465e-12,1,9.1
415,0,168,168,TX,0,0,2.900701465e-12,2,10.1
415,0,168.2,168.2,NM,0,0,2.900701465e-12,1,12.9
415,0,168.2,168.2,PA,0,0,2.900701465e-12,3,10.1
415,0,168.3,168.3,churn analysis,0,0,2.900701465e-12,1,8.4
510,0,168.3,168.3,SC,0,0,2.900701465e-12,1,12.5
408,0,168.3,168.3,IN,0,0,2.900701465e-12,4,6.7
408,0,168.4,168.4,MI,0,0,2.900701465e-12,0,8.5
415,0,168.4,168.4,NJ,0,0,2.900701465e-12,1,11.8
415,0,168.4,168.4,WV,0,0,2.900701465e-12,1,11.1
510,0,168.4,168.4,TN,0,0,2.900701465e-12,1,11.4
510,0,168.6,168.6,NV,0,0,2.900701465e-12,0,10.9
415,0,168.6,168.6,RI,0,0,2.900701465e-12,1,9.8
415,0,168.6,168.6,SD,0,0,2.900701465e-12,1,7.3
408,0,168.6,168.6,DC,0,0,2.900701465e-12,3,26.7
510,0,168.6,168.6,VT,0,0,2.900701465e-12,3,5.9
415,0,168.8,168.8,DE,0,0,2.900701465e-12,0,15.5
415,0,168.8,168.8,NV,0,0,2.900701465e-12,0,10.9
415,0,168.9,168.9,AL,0,0,2.900701465e-12,2,2.9
415,0,169.1,169.1,TX,0,0,2.900701465e-12,3,9.9
510,0,169.2,169.2,SC,0,0,2.900701465e-12,0,10.6
510,0,169.2,169.2,VA,0,0,2.900701465e-12,1,12.6
415,0,169.2,169.2,LA,0,0,2.900701465e-12,2,4.6
408,0,169.3,169.3,WV,0,0,2.900701465e-12,0,12
510,0,169.3,169.3,OK,0,0,2.900701465e-12,0,8.2
510,0,169.3,169.3,IL,0,0,2.900701465e-12,1,9.4
510,0,169.3,169.3,OR,0,0,2.900701465e-12,1,12.2
408,0,169.3,169.3,AL,0,0,2.900701465e-12,2,11.6
415,0,169.4,169.4,ND,0,0,2.900701465e-12,1,8.9
415,0,169.4,169.4,NE,0,0,2.900701465e-12,1,2
510,0,169.4,169.4,MT,0,0,2.900701465e-12,1,10.7
